ts,pair_id,side,edge_raw,min_edge,queueAhead,A_filled,A_reason,B_filled,B_reason,diff_filled
2026-01-22T17:43:57.260Z,130,BUY_PM,-0.0202,-0.05,190,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
2026-01-22T17:43:57.262Z,138,BUY_PM,-0.0404,-0.05,294,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
2026-01-22T17:44:15.496Z,157,BUY_PM,-0.029,-0.05,241,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
2026-01-22T17:44:15.496Z,160,BUY_PM,-0.039,-0.05,280,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
2026-01-22T17:44:21.689Z,157,BUY_PM,-0.029,-0.05,248,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
