ts,pair_id,side,edge_raw,min_edge,queueAhead,A_filled,A_reason,B_filled,B_reason,diff_filled
2026-01-22T17:19:01.408Z,130,BUY_PM,-0.0202,-0.05,190,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
2026-01-22T17:19:01.409Z,138,BUY_PM,-0.0404,-0.05,294,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
2026-01-22T17:19:26.225Z,134,BUY_PM,-0.0505,-0.1,270,false,QUEUE_TIMEOUT,false,NO_FILL_CHANCE,0
2026-01-22T17:19:26.225Z,137,BUY_PM,-0.0707,-0.1,9,true,FILLED,false,NO_FILL_CHANCE,1
2026-01-22T17:19:26.225Z,139,BUY_PM,-0.0909,-0.1,35,false,NO_FILL_CHANCE,false,NO_FILL_CHANCE,0
